url,chunk_id,content
https://handbook.gitlab.com/handbook/total-rewards/incentives/,31,"ive (December 8, 2025 - February 23, 2026) During this limited period, referral bonuses for Account Executive positions will be increased to: $7,000 for referrals hired to Commercial or New Business Account Executive roles $10,000 for referrals hired to Strategic or Major Account Executive roles These enhanced bonuses apply to any Account Executive referral with a hire date between December 8, 2025, and February 23, 2026 , and will follow all company referral and payout policies. We encourage and support diversity on our team and in our hiring practices and encourage team members to consider whether there are potential candidates in their networks who identify as members of underrepresented groups in tech. Please note if the team member has a hire date effective before 2025-12-07 , then the previous mentioned referral bonus amounts apply. How to make a referral For information regarding the program details and team member eligibility and understanding, please visit our guide in the Hiring section of GitLab’s handbook . Exceptions no bonus for hiring people who report to you directly"
https://handbook.gitlab.com/handbook/total-rewards/incentives/,32,"and team member eligibility and understanding, please visit our guide in the Hiring section of GitLab’s handbook . Exceptions no bonus for hiring people who report to you directly or are in your direct reporting chain, no bonus if you refer current team members, no bonus for referring a Boomerang Team Member (returning team member), no bonus if the referring Team Member is a part of the Talent Acquisition team - they are not eligible given the nature of their position is to engage candidates. no bonus if there’s a perceived conflict of interest. no bonus for VP level or the Executive Group . no bonus if the referral is an intern. You will be paid a referral bonus if the referral(intern) is converted to a full-time, intermediate-level team member. no bonus for a referring team member will be applicable if the team members employment is terminated prior to the referral bonus payout date. You need to be an active team member. In the event that more than one GitLab employee refers the same team member for the same role the People Ops team will ask the new team member to confirm who they"
https://handbook.gitlab.com/handbook/total-rewards/incentives/,33,"ive team member. In the event that more than one GitLab employee refers the same team member for the same role the People Ops team will ask the new team member to confirm who they were referred by (who should get the credit). If they mention two or more people then the bonus will be split between them. In the event that someone wants to refer another candidate to GitLab before they have started, the referring party must have a signed contract at the time of the new candidate’s application. In the event that a GitLab sourcer adds a candidate to GreenHouse and the recruiter screens the candidate a referring party cannot be added to their profile after. The candidate source would be Prospecting by the GitLab sourcer. Referral Bonus Processing The People Operations team processes referral bonuses weekly out of the GitLab Referral Bonus Audit Workday report One Time Payments are added to Workday after reviewing the report and ensuring all qualifications have been met Payroll is notified of the completed bonus and can begin processing Temporary Add-on Campaign additional tracking for payou"
https://handbook.gitlab.com/handbook/total-rewards/incentives/,34,"the report and ensuring all qualifications have been met Payroll is notified of the completed bonus and can begin processing Temporary Add-on Campaign additional tracking for payout Talent Acquisition Manager will track all referrals set to hired in the time period of Add-on campaign. Talent Acquisition Manager will notify People Operations by HelpLab or email, the first of the month that aligns with the referred new hire’s 3 month employment at GitLab. People Operations will follow the steps outlined above GitLab Anniversaries At 10:00 UTC on Thursday of every week, PeopleOps Bot slack bot will send a shout out on the #team-member-updates channel congratulating all team members who celebrates a hire date anniversary that week. Visit our GitLab Anniversary Gift section for more information about the gifts. GitLab Ultimate with Duo Enterprise Every GitLab team member can request the Ultimate tier for GitLab.com. In case a team member has separate private and work accounts on GitLab.com, they can request it for both. This incentive does not apply to groups owned by GitLab team members"
https://handbook.gitlab.com/handbook/total-rewards/incentives/,35,"com. In case a team member has separate private and work accounts on GitLab.com, they can request it for both. This incentive does not apply to groups owned by GitLab team members (Group-level Ultimate features such as epics will not be available for Ultimate GitLab team-member personal accounts, for instance). In order to request Ultimate, please submit this form . Your account(s) will be upgraded to the Ultimate tier within 2 hours of submission. Note There isn’t an easy way to confirm you’re on the Ultimate plan from your GitLab profile nor account info page. To confirm you have the Ultimate Plan for a particular account: sign in to Gitlab.com with your account browse to https://gitlab.com/api/v4/namespaces/{username} (replace {username} with your actual GitLab username) in the page contents you should see the text below if your account is on the Ultimate plan: ""plan"" : ""ultimate"" , If you have questions about this process or don’t see this upgrade after 2 hours (after having checked using the steps above), please reach out in the #it_help GitLab slack channel . Additionally, GitL"
https://handbook.gitlab.com/handbook/total-rewards/incentives/,36,"about this process or don’t see this upgrade after 2 hours (after having checked using the steps above), please reach out in the #it_help GitLab slack channel . Additionally, GitLab team members can request a single seat Ultimate plan group with Duo Enterprise for a single group on their personal account (the same account used for the Ultimate tier request above) by using the GitlabCom_Licensed_Demo_Group_Request issue template . These options are provided to encourage using all our features whenever possible as part of dogfooding our product. Ultimate and Duo Enterprise will be removed from all relevant namespaces as part of offboarding. The ownership of intellectual property (IP) created during your time as a GitLab team member is governed by your employment agreement. Choosing to develop and host this IP on a personal GitLab account that benefits from this incentive does not determine whether the IP is subject to your employment agreement’s invention assignment provisions. Last modified March 9, 2026: Adding Ultimate plan upgrade verification steps ( 7774fb66 ) View page source -"
https://handbook.gitlab.com/handbook/total-rewards/incentives/,37,"subject to your employment agreement’s invention assignment provisions. Last modified March 9, 2026: Adding Ultimate plan upgrade verification steps ( 7774fb66 ) View page source - Edit this page - please contribute ."
https://handbook.gitlab.com/handbook/security/customer-support-operations/audits/,0,"The Handbook Security at GitLab Customer Support Operations Audits Content last updated 2026-03-05 Audits Documentation on Customer Support Operations audits Understanding audits What are audits Audits are what we call the process (and core responsibility) that involves reviewing who has what access to various platforms. Why do we perform audits There are a good number of reasons that could be made for doing audits, but the biggest ones for us are: Ensure no security issues are occurring in the agent/user space. Ensure we have accurate information for procurements and renewals. Ensure we follow best practices for reviewing who is using the various systems we manage. What is audited Customer Support Operations projects Zendesk Global Zendesk US Government When are audits done On the 1st day of each quarter, issues will be generated via the System Audits project. After issue creation, audits are then performed. Customer Support Operations projects This is done via the bin/ops_project_audit script. When the script runs, it does the following: Gathers a list of all projects within our gr"
https://handbook.gitlab.com/handbook/security/customer-support-operations/audits/,1,"d. Customer Support Operations projects This is done via the bin/ops_project_audit script. When the script runs, it does the following: Gathers a list of all projects within our group Gathers all protected branches within the found projects Gathers all merge request settings within the found projects Analyzes all projects for issues, including: Incorrect author approval settings Incorrect commit approval settings Incorrect approval override settings Incorrect approval retention settings Incorrect list of those who can merge Incorrect list of those who can push to the default branch Creates an issue detailing all findings Those working the issue generated will review the issue for any problems and look into any issue present in the issue. After rectifying any problems, the issue is then closed out. Zendesk Global audit This is done via the bin/zendesk_global script. When the script runs, it does the following: Gathers a list of all agents in Zendesk (i.e. those with a role of admin or agent ) Creates three lists of users: Light agents (those with a custom role ID of 360004984553 ) Adm"
https://handbook.gitlab.com/handbook/security/customer-support-operations/audits/,2,"g: Gathers a list of all agents in Zendesk (i.e. those with a role of admin or agent ) Creates three lists of users: Light agents (those with a custom role ID of 360004984553 ) Admins (those with a custom role ID of 360004957599 ) Full agents (those not listed in the Light agents and Admins lists) Loops over all agents in Zendesk to check if any of them are suspended (as they should not be) Creates an issue, detailing the following List of all light agents List of all full agents List of all admins List of all suspended agents Those working the issue generated will review the issue for any problems and look into any issue present in the issue. After rectifying any problems, the issue is then closed out. Zendesk US Government audit This is done via the bin/zendesk_us_government script. When the script runs, it does the following: Gathers a list of all agents in Zendesk (i.e. those with a role of admin or agent ) Creates three lists of users: Light agents (those with a custom role ID of 360008074111 ) Admins (those with a custom role ID of 360016820032 ) Full agents (those not listed i"
https://handbook.gitlab.com/handbook/security/customer-support-operations/audits/,3,"nt ) Creates three lists of users: Light agents (those with a custom role ID of 360008074111 ) Admins (those with a custom role ID of 360016820032 ) Full agents (those not listed in the Light agents and Admins lists) Loops over all agents in Zendesk to check if any of them are suspended (as they should not be) Creates an issue, detailing the following List of all light agents List of all full agents List of all admins List of all suspended agents Those working the issue generated will review the issue for any problems and look into any issue present in the issue. After rectifying any problems, the issue is then closed out. Last modified March 10, 2026: Updating audit information ( b60ff5d5 ) View page source - Edit this page - please contribute ."
https://handbook.gitlab.com/handbook/security/customer-support-operations/zendesk/webhooks/,0,"The Handbook Security at GitLab Customer Support Operations Zendesk Webhooks Content last updated 2026-02-23 Webhooks Documentation on Zendesk webhooks This guide covers how to create, edit, and manage Zendesk webhooks at GitLab. Administrators should review the Administrator tasks section. Technical Details Deployment type: Standard Note: Some special webhooks are managed manually in Zendesk (and would thus use ad-hoc deployment methods) Sync repos Zendesk Global Zendesk US Government Understanding webhooks What are webhooks As per Zendesk : A webhook sends an HTTP request to a specified URL in response to an event, such as a trigger or automation firing in Zendesk Support. Web developers typically use webhooks to invoke behavior in another system. Simplified, it is an HTTP request made to another system. These can be used for things such as GitLab issue creation, alerting Slack, etc. Using a webhook in Zendesk Webhooks are used exclusively by other items in Zendesk (usually Zendesk events, automations, and triggers). As such, you do not “directly” use them. You instead “indirectly”"
https://handbook.gitlab.com/handbook/security/customer-support-operations/zendesk/webhooks/,1,"ndesk Webhooks are used exclusively by other items in Zendesk (usually Zendesk events, automations, and triggers). As such, you do not “directly” use them. You instead “indirectly” use them when the triggering object runs. How we manage webhooks We currently manage all webhooks within Zendesk itself. Creating webhooks as a non-admin For the creation of a webhook, please create a Feature Request issue (as it will require manual intervention by the Customer Support Operations team). Editing webhooks as a non-admin For the modification of a webhook, please create a Feature Request issue (as it will require manual intervention by the Customer Support Operations team). Deleting webhooks as a non-admin For the deletion of a webhook, please create a Feature Request issue (as it will require manual intervention by the Customer Support Operations team). Administrator tasks Note All sections in this section require Administrator level access to Zendesk. Viewing webhooks in Zendesk Navigate to the admin dashboard for the Zendesk instance Zendesk Global (production) Zendesk Global (sandbox) Zend"
https://handbook.gitlab.com/handbook/security/customer-support-operations/zendesk/webhooks/,2,"dministrator level access to Zendesk. Viewing webhooks in Zendesk Navigate to the admin dashboard for the Zendesk instance Zendesk Global (production) Zendesk Global (sandbox) Zendesk US Government (production) Zendesk US Government (sandbox) Go to Apps and integrations > Webhooks > Webhooks Zendesk Global Zendesk Global (sandbox) Zendesk US Government Zendesk US Government (sandbox) You can click on the webhook’s name for more information. Viewing logs for a webhook To view the logs for a webhook: Go to the webhooks page Click on the name of the webhook you wish to view the logs for Click on the Activity tab From there, you can click the Invocation ID of an event to see more details. Testing a webhook To test a webhook: Go to the webhooks page Click on the name of the webhook you wish to view the logs for Click the Actions link at the top-right of the page Click Test Webhook Enter the payload information (what exactly you use will vary based off the webhook itself) Click the Send test button Webhook subscriptions Webhooks use subscriptions to determine when they run. For more inform"
https://handbook.gitlab.com/handbook/security/customer-support-operations/zendesk/webhooks/,3,"what exactly you use will vary based off the webhook itself) Click the Send test button Webhook subscriptions Webhooks use subscriptions to determine when they run. For more information on webhook subscriptions, see Zendesk’s documentation . Webhook request formats The valid request formats for Zendesk webhooks are: JSON (API value: json ) XML (API value: xml ) Form encoded (API value: form_encoded ) Webhook authentication Webhooks can use the following authentication methods: None (API value: none ) API Key (API value: api_key ) Basic authentication (API value: basic_auth ) Bearer token (API value: bearer_token ) The intricacies of how those work can be read about via Zendesk’s documentation Creating a webhook Warning This should only be done if there is a corresponding request issue (Feature Request, Administrative, Bug, etc.). If one does not exist, you should first create one (and let it go through the standard process before working it). Remember just creating a webhook doesn’t mean it will be used. If the webhook is clean of sensitive information in its endpoint or custom heade"
https://handbook.gitlab.com/handbook/security/customer-support-operations/zendesk/webhooks/,4,"standard process before working it). Remember just creating a webhook doesn’t mean it will be used. If the webhook is clean of sensitive information in its endpoint or custom headers, you can utilize the sync repo. However, if it contains sensitive information, such as an API token or a secret, in its endpoint/custom headers, you will need to create it in Zendesk itself. The preference should always be a setup that enables the use of the sync repo whenever possible. When creating it using the sync repo, the exact changes being made will depend on the request itself. A starting template you can use would be: --- name : 'Name of webhook' previous_name : 'Name of webhook' description : 'Description of webhook' status : 'active' subscriptions : - 'subscription_to_use' endpoint : 'URL to use' http_method : 'Method type to use' request_format : 'Format of the request' authentication : null custom_headers : null After a peer reviews and approves your MR, you can merge the MR. When the next deployment occurs, it will be synced to Zendesk. If you need to create it manually in Zendesk: Go to t"
https://handbook.gitlab.com/handbook/security/customer-support-operations/zendesk/webhooks/,5,"fter a peer reviews and approves your MR, you can merge the MR. When the next deployment occurs, it will be synced to Zendesk. If you need to create it manually in Zendesk: Go to the webhooks page Click the Create webhook button at the top-right of the page Select the type of webhook Events: Based off Zendesk events, such as user creation, organization modification, etc. Trigger or automation: Run via trigger or automation Click Next (at the bottom-right of the page) If making an Events type webhook: Select the event types to use Click Next (at the bottom-right of the page) Enter the name of the webhook Enter a description for the webhook (optional) Enter an endpoint URL (i.e. where a payload is sent) Select the request method Select the request format Enter the type of authentication to use Enter any additional headers needed (up to 5) While optional, you will have the opportunity to test the webhook you are creating. You should do this to ensure it is going to work properly. Clicking the button will bring up the test prompt. See Testing a webhook for more information. Click Create"
https://handbook.gitlab.com/handbook/security/customer-support-operations/zendesk/webhooks/,6,"re creating. You should do this to ensure it is going to work properly. Clicking the button will bring up the test prompt. See Testing a webhook for more information. Click Create webhook button at the bottom-right of the page Editing a webhook Warning This should only be done if there is a corresponding request issue (Feature Request, Administrative, Bug, etc.). If one does not exist, you should first create one (and let it go through the standard process before working it). This can have many severe downstream impacts on objects using webhooks. Exercise caution when doing this. To edit a webhook, you will need to determine if it is managed in the sync repo or in Zendesk directly. If it is managed via the sync repo, you will need to create a MR in the sync repo. The exact changes being made will depend on the request itself. After a peer reviews and approves your MR, you can merge the MR. When the next deployment occurs, it will be synced to Zendesk. If it is managed in Zendesk directly: Go to the webhooks page Click on the name of the webhook you wish to edit Click the Actions link"
https://handbook.gitlab.com/handbook/security/customer-support-operations/zendesk/webhooks/,7,"loyment occurs, it will be synced to Zendesk. If it is managed in Zendesk directly: Go to the webhooks page Click on the name of the webhook you wish to edit Click the Actions link at the top-right of the page Click Edit Make the changes you need to make While optional, you will have the opportunity to test the webhook you are modifying. You should do this to ensure it is going to work properly. Clicking the button will bring up the test prompt. See Testing a webhook for more information. Click the Update button at the bottom-right of the page Changing the name of a webhook via the sync repo If you need to change the name of a webhook, copy the current value into the previous_name attribute and then change the name attribute. This allows the sync to still locate the webhook in question to update. Updating authentication information for a webhook via the sync repo If you need to update the authentication information for a webhook, such as updating the API key used, there are some special steps you need to take in the sync repo itself: Navigate to the sync repo Navigate to the CI/CD se"
https://handbook.gitlab.com/handbook/security/customer-support-operations/zendesk/webhooks/,8,"ormation for a webhook, such as updating the API key used, there are some special steps you need to take in the sync repo itself: Navigate to the sync repo Navigate to the CI/CD settings Zendesk Global Zendesk US Government Add a file type CI/CD variable named TOKENS The contents of the CI/CD variable will be a JSON block with the information needed (encased in an Array). As an example, if you needed to update the PRIVATE-TOKEN value for the webhook Do a thing to abc123 , the contents of the TOKENS CI/CD file variable would be: [ { ""name"" : ""Do a thing"" , ""PRIVATE-TOKEN"" : ""abc123"" } ] That is then used by the sync repo to update the PRIVATE-TOKEN value for the webhook Do a thing on the next deployment run. This method can be used to update the authentication information for multiple webhooks in one update: [ { ""name"" : ""Do a thing"" , ""PRIVATE-TOKEN"" : ""abc123"" }, { ""name"" : ""Do another thing"" , ""PRIVATE-TOKEN"" : ""def456"" } ] The deployment run ends by removing the CI/CD file variable TOKENS (to prevent it using that information to force another unneeded update on the next deployment"
https://handbook.gitlab.com/handbook/security/customer-support-operations/zendesk/webhooks/,9,"KEN"" : ""def456"" } ] The deployment run ends by removing the CI/CD file variable TOKENS (to prevent it using that information to force another unneeded update on the next deployment run). Deactivating a webhook Warning This should only be done if there is a corresponding request issue (Feature Request, Administrative, Bug, etc.). If one does not exist, you should first create one (and let it go through the standard process before working it). This can have many severe downstream impacts on objects using webhooks. Exercise caution when doing this. To deactivate a webhook, you will need to determine if it is managed in the sync repo or in Zendesk directly. If it is managed via the sync repo, you will need to create a MR in the sync repo. In this MR, you should do the following to the corresponding trigger’s YAML file: Move the file from the active to inactive path Modify the value of the active attribute to false After a peer reviews and approves your MR, you can merge the MR. When the next deployment occurs, it will be synced to Zendesk. If it is managed in Zendesk directly: Go to the"
https://handbook.gitlab.com/handbook/security/customer-support-operations/zendesk/webhooks/,10,"lse After a peer reviews and approves your MR, you can merge the MR. When the next deployment occurs, it will be synced to Zendesk. If it is managed in Zendesk directly: Go to the webhooks page Click on the name of the webhook you wish to deactivate Click the Actions link at the top-right of the page Click Deactivate Click Deactivate webhook to confirm the deactivation Deleting a webhook Warning This should only be done if there is a corresponding request issue (Feature Request, Administrative, Bug, etc.). If one does not exist, you should first create one (and let it go through the standard process before working it). When deleting a webhook, you likely will need to also remove the file from the sync repo. As the sync repos do not perform deletions, you will need to do this via Zendesk itself. To delete a webhook in Zendesk: Go to the webhooks page Click on the name of the webhook you wish to delete Click the Actions link at the top-right of the page Click Delete Click Delete webhook to confirm the deletion Performing an exception deployment To perform an exception deployment for we"
https://handbook.gitlab.com/handbook/security/customer-support-operations/zendesk/webhooks/,11,"the Actions link at the top-right of the page Click Delete Click Delete webhook to confirm the deletion Performing an exception deployment To perform an exception deployment for webhooks managed by the sync repo, navigate to the webhooks sync project in question, go to the scheduled pipelines page, and click the play button for the sync item. This will trigger a sync job for the webhooks. Monitoring Technical Details Deployment type: Ad-hoc Sync repos Zendesk Global Zendesk US Government How it works Using GitLab scheduled pipelines , the bin/process script runs every hour on the 15 minute mark (using UTC timezone). This script does the following: Gathers a list of all webhooks in the Zendesk instance Gathers a list of all invocations for each webhook (that ran in the last hour) Filters out the list of invocations to remove all successful invocations Posts in Slack for each non-successful invocation Actioning on failed invocations When you are alerted about failed invocations for a Zendesk instance, you should review the invocation itself to determine next steps. The exact action to"
https://handbook.gitlab.com/handbook/security/customer-support-operations/zendesk/webhooks/,12,"ng on failed invocations When you are alerted about failed invocations for a Zendesk instance, you should review the invocation itself to determine next steps. The exact action to perform will depend on the failure itself: If the failure stems from the payload used by Zendesk, file a bug issue If the failure stems from the endpoint: Retry the invocation by: Copying the Request body used Testing the webhook tied to the invocation using a custom payload If the retry fails, file a bug issue Making changes to the webhook monitor Warning This should only be done if there is a corresponding request issue (Feature Request, Administrative, Bug, etc.). If one does not exist, you should first create one (and let it go through the standard process before working it). To modify the webhook monitor, you will need to create a MR in the corresponding project repo. The exact changes being made will depend on the request itself. After a peer reviews and approves your MR, you can merge the MR. Being this is an Ad-hoc deployment type, the changes will be used in the next scheduled run. Common issues an"
https://handbook.gitlab.com/handbook/security/customer-support-operations/zendesk/webhooks/,13,"self. After a peer reviews and approves your MR, you can merge the MR. Being this is an Ad-hoc deployment type, the changes will be used in the next scheduled run. Common issues and troubleshooting This is a living section that will have items added to it as needed. Not seeing webhook changes after a merge As webhooks follow the Standard deployment type, they would only be deployed during a normal deployment cycle (or when an exception deployment has been done) Last modified March 31, 2026: Create sync repo for webhooks ( cb7676d1 ) View page source - Edit this page - please contribute ."
https://handbook.gitlab.com/handbook/total-rewards/compensation/,0,"The Handbook GitLab's Guide to Total Rewards Compensation at Gitlab Content last updated 2026-02-19 Compensation at Gitlab Find answers to your questions about GitLab’s compensation framework. Contact Total Rewards If you have any feedback or questions relating to compensation, please reach out to Total Rewards . Our Philosophy Our compensation philosophy is to attract and reward team members who deliver meaningful results through collaboration while operating with efficiency as GitLab grows and succeeds. Our standardized framework utilizes local labor market data to ensure fair and competitive compensation with a focus on transparency. This framework ensures that compensation directly aligns with pay for performance, achieved through both individual excellence and collaborative efforts. Compensation Elements Total compensation at GitLab combines three components designed to reward both immediate contributions and long-term value creation. Understanding each piece helps team members see the full picture of their compensation package. Base Salary Base salary is annual guaranteed pay,"
https://handbook.gitlab.com/handbook/total-rewards/compensation/,1,"ons and long-term value creation. Understanding each piece helps team members see the full picture of their compensation package. Base Salary Base salary is annual guaranteed pay, typically paid in local currency. It’s determined by role, level, and location, and forms the foundation of total compensation. GitLab sets base salary ranges using market data from compensation surveys, such as Radford, targeting compensation at or above the 50th percentile of the software industry to remain competitive. Variable Pay Some roles include variable pay in addition to base salary. Variable pay has a target amount, but is not guaranteed. The target amount represents what a team member would earn if performance targets are met. Actual payment can be higher or lower depending on results. Director+Bonuses Directors and above (excluding those on a sales commission plan) have a bonus target that’s a percentage of base salary and paid twice per year (semi-annually) based on company performance. For example: 15% of a $100,000 base salary would be a $15,000 annual bonus target For more information: Elig"
https://handbook.gitlab.com/handbook/total-rewards/compensation/,2,"y and paid twice per year (semi-annually) based on company performance. For example: 15% of a $100,000 base salary would be a $15,000 annual bonus target For more information: Eligible team members can view more information about the bonus plan on The Loop. Sales Commissions Sales roles have compensation structured as On-Target Earnings (OTE), which combines base salary and commission target. The split between base and commission varies by role. Commission is tied to quota achievement - hitting quota earns the full target, exceeding quota provides upside, and missing quota results in lower commission. For example, $100,000 OTE with a 60/40 split would be $60,000 base salary and $40,000 commission target For more information: See the Sales Compensation Internal Handbook . Understanding Total Target Cash (TTC): Base salary plus variable pay target equals Total Target Cash (TTC). For sales roles, this is often called On-Target Earnings (OTE). TTC and OTE is the compensation a team member would receive if 100% of targets are met. Equity Equity compensation provides ownership in GitLab’s"
https://handbook.gitlab.com/handbook/total-rewards/compensation/,3,"called On-Target Earnings (OTE). TTC and OTE is the compensation a team member would receive if 100% of targets are met. Equity Equity compensation provides ownership in GitLab’s future success through Restricted Stock Units (RSUs). Shares vest over time, meaning they become available to the team member according to a schedule. The value of these shares is tied to GitLab’s stock price at the time they’re sold. Equity is a meaningful part of total compensation and represents shared ownership in the company’s long-term value. When Team Members Are Eligible for Equity New hire grants as part of offer packages Refresh grants through Annual Compensation Review based on performance and growth potential Promotion grants when advancing to a new level For more information: See the Equity Compensation handbook page . When Compensation is Determined Compensation decisions happen at specific points throughout the year, each serving a different purpose in managing total rewards. Time of Hire A team member’s initial compensation package is determined when they join GitLab. This includes base sala"
https://handbook.gitlab.com/handbook/total-rewards/compensation/,4,", each serving a different purpose in managing total rewards. Time of Hire A team member’s initial compensation package is determined when they join GitLab. This includes base salary (or OTE for sales roles), equity grant, and applicable benefits. The offer is based on: The market range for the role and level The location of the role Experience and skills as they relate to the role Annual Compensation Review (ACR) Once per year, GitLab conducts a company-wide review of all team member compensation. ACR addresses market changes, recognizes performance, and ensures internal equity. Effective Date: May 1 What’s Reviewed: Merit increases to Total Target Cash (TTC) based on individual performance Equity refresh grants based on growth potential and contribution Market alignment to ensure compensation remains competitive For more information: See the Annual Compensation Review Guide on Loop for detailed information about the process, eligibility, guidelines, and resources. Promotion Cycles GitLab conducts formal promotion reviews twice per year. Promotions recognize team members who have de"
https://handbook.gitlab.com/handbook/total-rewards/compensation/,5,"n about the process, eligibility, guidelines, and resources. Promotion Cycles GitLab conducts formal promotion reviews twice per year. Promotions recognize team members who have demonstrated they are already operating at the next level. Cycle Timing Q2 Cycle: Promotions effective May 1 Q4 Cycle: Promotions effective November 1 When promoted, compensation is adjusted to align with the market range for the new role and level. This may include changes to Total Target Cash (TTC), equity grants, and variable pay structure. For more information: See Promotions and Transfers handbook page for more details. Internal Moves Team members may change roles within GitLab through open positions posted in Greenhouse or through off-cycle moves due to organizational structure changes. Compensation is evaluated during internal moves and may be adjusted. Compensation changes from internal moves are effective on the date of the move and are processed outside of the regular ACR and promotion cycles. Job Architecture Job Architecture is the structural framework that organizes all roles at GitLab using stan"
https://handbook.gitlab.com/handbook/total-rewards/compensation/,6,"move and are processed outside of the regular ACR and promotion cycles. Job Architecture Job Architecture is the structural framework that organizes all roles at GitLab using standardized job families, levels, and career tracks. It enables consistency in how roles are defined and leveled, clear career progression pathways, market alignment, and internal equity. How it Works The framework organizes roles using four elements: Job Family Group: Major areas of expertise based on how work is organized in the marketplace (e.g., R&D, Marketing, Sales, Data Analytics & Management) Job Family: Specific areas of expertise within a job function (e.g., Demand Generation, Software Engineering, Brand Marketing) Career Track: Categories based on career path - Management (M), Professional (P), Engineering (P with engineering-specific levels), or Support (S) Level: Relative scope, complexity, and contribution of the role (e.g., P4 Senior, M3 Manager, P6 Principal) Job Profile vs Business Title GitLab separates internal job classification from external-facing titles: Job Profile: Standardized interna"
https://handbook.gitlab.com/handbook/total-rewards/compensation/,7,"e.g., P4 Senior, M3 Manager, P6 Principal) Job Profile vs Business Title GitLab separates internal job classification from external-facing titles: Job Profile: Standardized internal classification in Workday that indicates job family and level. Determines compensation range. Business Title: Customizable, public-facing title for networking, business cards, and LinkedIn. Can include specialization, team, or role nuance. Does not need to match the job profile. This separation provides compensation consistency while allowing flexibility in how roles are presented externally. Market-Aligned Compensation Ranges GitLab pays local market rates based on cost of labor, not cost of living. This approach supports our globally distributed workforce by ensuring compensation is competitive in each region and enables us to recruit and retain talent worldwide. GitLab uses country-specific market data from Radford to create compensation ranges in local currencies. This approach: Uses local market data that reflects what software companies actually pay in each location Eliminates location factor calcul"
https://handbook.gitlab.com/handbook/total-rewards/compensation/,8,"compensation ranges in local currencies. This approach: Uses local market data that reflects what software companies actually pay in each location Eliminates location factor calculations and foreign exchange conversions Provides compensation ranges directly comparable to the local software market How GitLab Benchmarks Roles GitLab’s job architecture is strategically designed around Radford’s job families and levels to ensure direct market competitiveness with major technology companies. The benchmarking process includes: Job Matching: GitLab roles are matched to Radford’s standardized job descriptions based on responsibilities and scope, not job titles. Roles should align with at least 70-75% of Radford’s job content. Functional Leader Validation: Department heads confirm accurate market mapping to ensure roles are matched appropriately. Scope-Based Leveling: Levels are determined based on decision-making authority, technical complexity, and scope of work. Market Data Segmentation To ensure relevant and accurate compensation benchmarks, GitLab applies specific filters to market data:"
https://handbook.gitlab.com/handbook/total-rewards/compensation/,9,"uthority, technical complexity, and scope of work. Market Data Segmentation To ensure relevant and accurate compensation benchmarks, GitLab applies specific filters to market data: Industry: Software Products & Services - filters data to software companies competing for the same talent pool Geography: US team members: Three geographic zones. See details about regions. Non-US team members: Major metropolitan area data for each country, creating one country-wide range Market Percentile: Most roles target the 50th percentile, while critical technical roles target the 75th percentile for premium positioning Understanding Compensation Ranges The competitive market rate based on the data segmentation becomes the midpoint of the range. The full pay range is built by setting a floor and ceiling around that midpoint. GitLab’s compensation ranges typically span from -20% to +20% of the midpoint (0.80 to 1.20 compa-ratio). For example, if GitLab is targeting the 50th percentile and the market data shows the 50th percentile is $100,000, the midpoint for the range is set at $100,000: Minimum: $80"
https://handbook.gitlab.com/handbook/total-rewards/compensation/,10,"tio). For example, if GitLab is targeting the 50th percentile and the market data shows the 50th percentile is $100,000, the midpoint for the range is set at $100,000: Minimum: $80,000 (0.80 compa-ratio) Midpoint: $100,000 (1.00 compa-ratio) Maximum: $120,000 (1.20 compa-ratio) What is Compa-Ratio? Compa-ratio measures how a team member’s base salary or Total Target Cash (TTC) compares to the midpoint of their compensation range. It’s calculated as: Compa-ratio = Team member’s salary ÷ Midpoint of compensation range For example: A salary of $90,000 with a midpoint of $100,000 = 0.90 compa-ratio A salary of $110,000 with a midpoint of $100,000 = 1.10 compa-ratio Compa-ratio provides insight into where a team member is positioned relative to GitLab’s targeted market position: Below 0.80: Below GitLab’s targeted market position for the role. Team members in this range may receive market adjustments during ACR to bring them to the minimum if budget is available. 0.80 to 1.00: Positioned between the minimum and the market midpoint. Team members have room for growth within the range throug"
https://handbook.gitlab.com/handbook/total-rewards/compensation/,11,"to bring them to the minimum if budget is available. 0.80 to 1.00: Positioned between the minimum and the market midpoint. Team members have room for growth within the range through performance-based increases. 1.00 to 1.20: Positioned between the market midpoint and the maximum. Team members are competitively positioned and still have room for increases based on performance. Above 1.20: Well-positioned relative to the market. Team members are being paid above GitLab’s targeted market positioning for the role. Viewing Compensation Ranges As of May 1, 2026, all team members at GitLab, regardless of location, have visibility to their compensation range in Workday. This range represents the market-based pay for the role and level in that location. For more details on GitLab’s commitment to pay transparency, follow along on The Loop. For more information: Team members can access detailed information about role frameworks, career levels, job profiles vs business titles, how to view compensation ranges in Workday, and what compa-ratio means on the Job Architecture Information Guide on The"
